imo_number,mmsi,name,vessel_class,ship_type,flag,dwt_mt,gross_tonnage,loa_m,beam_m,max_draft_m,cargo_capacity_mt,year_built,source,source_reference,provenance,observed_at,identity_classification
9373280,244176000,HATHOR,General Cargo Ship,General Cargo Ship,,3850.0,2545.0,89.0,13.0,5.4,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8402773,368954410,B.E. LINDHOLM,Hopper Dredger,Hopper Dredger,,4800.0,3498.0,91.0,16.0,6.1,,1985.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,JOAN'S ARK,Passenger ship,Passenger ship,,,,35.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8027896,219000607,ODIN SYDFYEN,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,450.0,1698.0,70.0,28.0,3.25,,1982.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9438781,240929000,NYMPHE,Bulk Carrier,Bulk Carrier,,180018.0,94008.0,292.0,45.0,16.5,,2009.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9552068,305770000,EMSTIDE,General Cargo Ship,General Cargo Ship,,5234.0,3500.0,99.0,14.0,6.15,,2011.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9563160,257559000,KISTEFJELL,Passenger Ship,Passenger Ship,,20.0,332.0,35.0,10.0,,,2011.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9313670,304779000,NORDERAU,General Cargo Ship,General Cargo Ship,,3711.0,2461.0,88.0,13.0,5.498,,2005.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9559614,246367000,EEMS SOLAR,General Cargo Ship,General Cargo Ship,,2620.0,1862.0,87.0,12.0,4.26,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9282780,477520400,GREAT MORNING,Bulk Carrier,Bulk Carrier,,28710.0,17679.0,176.0,26.0,9.633,,2004.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9633240,319626000,BOOK ENDS,Pleasure craft,Pleasure craft,,,,40.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,BRISANT,Cargo ship,Cargo ship,,,,60.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PACIFIC FUTURE,Towing vessel,Towing vessel,,,,26.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BEN,Tanker,Tanker,,,,105.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CREEK,Towing vessel,Towing vessel,,,,28.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8023606,367314640,ROWAN M MCALLISTER,Tug,Tug,,,355.0,40.0,12.0,4.2,,1981.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ANITA,Cargo ship,Cargo ship,,,,62.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9175743,538002930,CHEM VEGA,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,10300.0,5994.0,125.0,20.0,7.764,,1998.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8812942,518660000,ALBA,General Cargo Ship,General Cargo Ship,,3181.0,2854.0,91.0,14.0,5.0,,1991.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,NAUTICA,Cargo ship,Cargo ship,,,,97.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9126912,249528000,WILSON GRIP,General Cargo Ship,General Cargo Ship,,3680.0,2446.0,88.0,13.0,5.511,,1996.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7029536,366932120,JEFFREY FOSS,Tug,Tug,,307.0,347.0,35.0,10.0,3.9,,1970.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7423512,367315470,MARY M.COPPEDGE,Tug,Tug,,,159.0,30.0,9.0,4.4,,1975.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9354923,218694000,CMA CGM VELA,Container Ship,Container Ship,,131831.0,128600.0,347.0,44.0,15.5,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ARPA,Port tender,Port tender,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9275347,311775000,LALLA FATMA NSOUMER,LNG Tanker,LNG Tanker,,80920.0,118363.0,292.0,49.0,12.22,,2004.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,COCHECO YTL-602,Tug,Tug,,,,13.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,REVERENCE,Sailing vessel,Sailing vessel,,,,14.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7110854,367190250,TOWN POINT,Tug,Tug,,,258.0,29.0,8.0,4.5,,1967.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,TORREJARAL,Fishing vessel,Fishing vessel,,,,25.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9047257,277348000,CAPELLA,Refrigerated Cargo Ship,Refrigerated Cargo Ship,,8045.0,7313.0,134.0,21.0,7.57,,1993.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,IPANEMA,Cargo ship,Cargo ship,,,,85.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9063079,311020400,NAVION EUROPA,Crude Oil Tanker,Crude Oil Tanker,,130596.0,73685.0,265.0,42.0,16.019,,1995.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ANACONDA,Tanker,Tanker,,,,135.0,11.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
5067168,255601240,EMS TUG,Tug,Tug,,87.0,159.0,27.0,7.0,3.148,,1958.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,PLAYA DE AGUINO,Fishing vessel,Fishing vessel,,,,30.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GURE AMA MARTINA,Fishing vessel,Fishing vessel,,,,21.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BEREZMAR,Fishing vessel,Fishing vessel,,,,18.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8007107,258225000,ELIESER6,Passenger Ship,Passenger Ship,,50.0,367.0,40.0,7.0,2.7,,1980.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,LIAN.,Cargo ship,Cargo ship,,,,60.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LA COVA LLARGA,Fishing vessel,Fishing vessel,,,,28.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9153214,231734000,FURENAS,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,12924.0,8930.0,137.0,21.0,8.0,,1998.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,NUEVO CHAROLAIS,Fishing vessel,Fishing vessel,,,,31.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SY PYTAGORAS,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,YARA,Sailing vessel,Sailing vessel,,,,12.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NOVA CURA,Cargo ship,Cargo ship,,,,39.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SALVAMAR MIMOSA,SAR,SAR,,,,21.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,UMS-2,Local type,Local type,,,,11.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BIRGITTA,Sailing vessel,Sailing vessel,,,,17.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MARIVI UNO,Fishing vessel,Fishing vessel,,,,28.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9164251,367764000,MAERSK ARKANSAS,Container Ship,Container Ship,,17375.0,14120.0,155.0,25.0,8.4,,1998.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,KUTTER OSCAR ND68,Fishing vessel,Fishing vessel,,,,12.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7802108,211278220,CAP ARKONA,Passenger Ship,Passenger Ship,,125.0,593.0,46.0,9.0,2.472,,1979.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,SEEADLER,Passenger ship,Passenger ship,,,,20.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9226396,304267000,STONES,Self Discharging Bulk Carrier,Self Discharging Bulk Carrier,,28115.0,17357.0,166.0,24.0,10.49,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8821046,247817000,COSTA NEOROMANTICA,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,7781.0,56769.0,221.0,32.0,7.8,,1993.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9361811,308688000,EMERALD LEADER,Vehicles Carrier,Vehicles Carrier,,12300.0,40986.0,176.0,30.0,8.75,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MSTX6,HSC,HSC,,,,9.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9616826,257605000,FROYA,Passenger Ship,Passenger Ship,,30.0,388.0,35.0,11.0,1.6,,2012.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9015905,636010639,SEVEN EAGLE,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,6000.0,9556.0,138.0,20.0,6.853,,1997.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,EIRENE,Cargo ship,Cargo ship,,,,62.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CONSENSUS,Cargo ship,Cargo ship,,,,80.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9192351,310344000,GOLDEN PRINCESS,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,8418.0,108865.0,290.0,36.0,8.51,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8721466,312601000,AMUR-2520,General Cargo Ship,General Cargo Ship,,3254.0,3086.0,116.0,13.0,4.13,,1987.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MERWELAND,Cargo ship,Cargo ship,,,,79.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,WILANNE,Tug,Tug,,,,17.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,REGULUS,Cargo ship,Cargo ship,,,,80.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9355848,236309000,GSP QUEEN,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,3500.0,1951.0,70.0,15.0,4.95,,2005.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,HASTA-LA-VISTA,Cargo ship,Cargo ship,,,,60.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,RWS 1,Passenger ship,Passenger ship,,,,22.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7911143,247049300,ROSA D ABUNDO,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,390.0,1957.0,73.0,11.0,3.69,,1981.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9300219,352974000,DURBAN BULKER,Bulk Carrier,Bulk Carrier,,32545.0,19889.0,177.0,29.0,10.019,,2005.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8024014,248368000,THOMSON SPIRIT,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,4217.0,33930.0,214.0,28.0,7.52,,1983.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,DN OVERKANT,Passenger ship,Passenger ship,,,,19.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,MI BARCO,Cargo ship,Cargo ship,,,,50.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,TIPI,Cargo ship,Cargo ship,,,,59.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,GEBR KRIEGER,Cargo ship,Cargo ship,,,,105.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9285627,311922000,MORNING CHAMPION,Vehicles Carrier,Vehicles Carrier,,21106.0,57692.0,200.0,32.0,10.0,,2005.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MONTCALM,WIG,WIG,,,,100.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9604926,373228000,EUPHRATES HIGHWAY,Vehicles Carrier,Vehicles Carrier,,18668.0,59447.0,199.0,32.0,10.017,,2012.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9400150,225365000,MANUELA E,General Cargo Ship,General Cargo Ship,,5000.0,3778.0,100.0,12.0,6.15,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,TORNADO,Cargo ship,Cargo ship,,,,55.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,CORNELIS V,Cargo ship,Cargo ship,,,,63.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HOPE,Tug,Tug,,,,23.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9365831,538090362,CAFER DEDE,Container Ship,Container Ship,,26811.0,21092.0,182.0,27.0,11.0,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9471070,247319800,EUROCARGO LIVORNO,Ro-Ro Cargo Ship,Ro-Ro Cargo Ship,,10438.0,32632.0,200.0,26.0,7.5,,2012.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8802894,311743000,ISLAND SKY,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,480.0,4200.0,90.0,15.0,4.2,,1992.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7720843,259610000,HORDAFOR II,Waste Disposal Vessel,Waste Disposal Vessel,,892.0,803.0,56.0,11.0,3.31,,1979.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,NOMADE,Cargo ship,Cargo ship,,,,60.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,UNICA,Sailing vessel,Sailing vessel,,,,12.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,STOLT MOSEL,Sailing vessel,Sailing vessel,,,,86.0,12.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BARCELONA,Tanker,Tanker,,,,135.0,15.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9207625,366774330,NICOLE L.REINAUER,Pusher Tug,Pusher Tug,,1369.0,858.0,167.0,21.0,,,1999.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,LYDIOS,Cargo ship,Cargo ship,,,,55.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BE-AN,Cargo ship,Cargo ship,,,,50.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9009633,212679000,IPPOTIS,Ro-Ro Cargo Ship,Ro-Ro Cargo Ship,,4711.0,11086.0,136.0,20.0,6.71,,1991.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,CONFIANCE,Cargo ship,Cargo ship,,,,86.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ALEXANDRA V,Pleasure craft,Pleasure craft,,,,30.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9605449,244184000,SEA FOXTROT,Tug,Tug,,,327.0,32.0,8.0,3.32,,2011.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,RHOEN 3,Tanker,Tanker,,,,112.0,12.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9337731,538002921,TEMBEK,LNG Tanker,LNG Tanker,,107514.0,136410.0,315.0,50.0,12.0,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,HAVBRAATT,Sailing vessel,Sailing vessel,,,,14.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,VERTIME,Sailing vessel,Sailing vessel,,,,11.0,3.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9342281,309653000,NORWEGIAN PEARL,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,10000.0,93530.0,294.0,32.0,8.3,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8420098,211204290,LANGELAND,General Cargo Ship,General Cargo Ship,,2287.0,1832.0,82.0,12.0,4.164,,1985.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8502717,356562000,MSC JILHAN,Container Ship,Container Ship,,19704.0,14068.0,162.0,25.0,9.81,,1986.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9370496,246464000,KW145 CATHARINA,Fishing vessel,Fishing vessel,,,,40.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,GURE AMUITZ,Fishing vessel,Fishing vessel,,,,28.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FRISIA IX,Passenger Ship,Passenger Ship,,118.0,571.0,57.0,9.0,1.152,,1980.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7229186,211226990,FEODORA 2,Passenger Ship,Passenger Ship,,51.0,174.0,38.0,7.0,1.64,,1972.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,INDIGO2,Cargo ship,Cargo ship,,,,110.0,11.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ACTIEF,Passenger ship,Passenger ship,,,,36.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LUIS BARRANKO,Fishing vessel,Fishing vessel,,,,31.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,KAXIMIRONA,Fishing vessel,Fishing vessel,,,,34.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8705694,247340000,PALLADIO,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,2267.0,11193.0,122.0,20.0,4.81,,1989.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9228978,245170000,MISSOURIBORG,General Cargo Ship,General Cargo Ship,,9150.0,6585.0,135.0,16.0,7.13,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,PALMARIA,Passenger ship,Passenger ship,,,,20.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9361718,250000818,ARKLOW FAITH,General Cargo Ship,General Cargo Ship,,4500.0,2998.0,90.0,15.0,5.79,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9523366,209023000,POLAR KING,Offshore Support Vessel,Offshore Support Vessel,,1500.0,7238.0,110.0,20.0,6.2,,2011.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,F/V GLORIEUSE IMMACU,Fishing vessel,Fishing vessel,,,,22.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9423853,225397000,CAPE CEE,General Cargo Ship,General Cargo Ship,,7300.0,5574.0,118.0,17.0,6.7,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,TONI SEGUNDO,Fishing vessel,Fishing vessel,,,,25.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,PB HUNTER,Tug,Tug,,164.0,294.0,27.0,9.0,,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8953837,219000909,EH2,Motor Hopper,Motor Hopper,,,334.0,,,,,1963.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,RIO MASMA,Fishing vessel,Fishing vessel,,,,20.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9220354,247604000,TURCHESE,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,12000.0,8428.0,136.0,20.0,8.037,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9309904,247165800,ATANIS,Passenger Ship,Passenger Ship,,194.0,194.0,31.0,7.0,1.689,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9334325,247221100,SARACENA,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,20890.0,14701.0,156.0,26.0,9.0,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9343948,247185800,SANTANGELO,Tug,Tug,,175.0,461.0,35.0,12.0,4.284,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9203942,357506000,MSC ANIELLO,Container Ship,Container Ship,,56903.0,40631.0,259.0,32.0,13.0,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,GUADALUPECO AMA,Fishing vessel,Fishing vessel,,,,31.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,NORDSTERN,Passenger ship,Passenger ship,,,,43.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,HENMAR,Cargo ship,Cargo ship,,,,50.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,BAHAMAS,Cargo ship,Cargo ship,,,,68.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9231767,215213000,HEYDAR ALIYEV,Crude Oil Tanker,Crude Oil Tanker,,164551.0,84598.0,274.0,50.0,7.68,,2002.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,SYNTHESE 16,Tanker,Tanker,,,,85.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9285213,257684000,BERGEN VIKING,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,4447.0,3859.0,95.0,16.0,5.89,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
